VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,VARIABLE_TERM,ORDER,VALUES,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ChewingSpitting_NotWeightShapeRelated_Days_4,What is the number of days in 4 month prior you chewed food and spit it out without swallowing it regardless of whether it influenced your weight or shape?,DCW_650103.doc,integer,days,,,,,,PhenX,PX650103370700,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ChewingSpitting_NotWeightShapeRelated_Episodes_4,What is the number of episodes in 4 month prior you chewed food and spit it out without swallowing it regardless of whether it influenced your weight or shape?,DCW_650103.doc,integer,,,,,,,PhenX,PX650103370801,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ChewingSpitting_NotWeightShapeRelated_EpisodesEncoded_4,What is the number of episodes in 4 month prior you chewed food and spit it out without swallowing it regardless of whether it influenced your weight or shape?,DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103370802,,000 = if no chewing and spitting,777 = the number of episodes is so great that it cannot be calculated,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ChewingSpitting_NotWeightShapeRelated_Days_5,What is the number of days in 5 month prior you chewed food and spit it out without swallowing it regardless of whether it influenced your weight or shape?,DCW_650103.doc,integer,days,,,,,,PhenX,PX650103370900,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ChewingSpitting_NotWeightShapeRelated_Episodes_5,What is the number of episodes in 5 month prior you chewed food and spit it out without swallowing it regardless of whether it influenced your weight or shape?,DCW_650103.doc,integer,,,,,,,PhenX,PX650103371001,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ChewingSpitting_NotWeightShapeRelated_EpisodesEncoded_5,What is the number of episodes in 5 month prior you chewed food and spit it out without swallowing it regardless of whether it influenced your weight or shape?,DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103371002,,000 = if no chewing and spitting,777 = the number of episodes is so great that it cannot be calculated,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ChewingSpitting_NotWeightShapeRelated_Days_6,What is the number of days in 6 month prior you chewed food and spit it out without swallowing it regardless of whether it influenced your weight or shape?,DCW_650103.doc,integer,days,,,,,,PhenX,PX650103371100,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ChewingSpitting_NotWeightShapeRelated_Episodes_6,What is the number of episodes in 6 month prior you chewed food and spit it out without swallowing it regardless of whether it influenced your weight or shape?,DCW_650103.doc,integer,,,,,,,PhenX,PX650103371201,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ChewingSpitting_NotWeightShapeRelated_EpisodesEncoded_6,What is the number of episodes in 6 month prior you chewed food and spit it out without swallowing it regardless of whether it influenced your weight or shape?,DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103371202,,000 = if no chewing and spitting,777 = the number of episodes is so great that it cannot be calculated,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ChewingSpitting_NotWeightShapeRelated_Distress,How distressed were you about chewing and spitting? (Rate from 0 = not at all to 6 = extreme),DCW_650103.doc,enumerated,,0,6,,,,PhenX,PX650103371300,,0 = not at all,1,2,3,5,6 = extreme,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Rumination_History,"Over the past four weeks have you ruminated food, that is, on purpose, brought food back up again, chewed and swallowed it again to influence your shape or weight?",DCW_650103.doc,enumerated,,,,,,,PhenX,PX650103380100,,Yes,No,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Rumination_Foods_1,What foods? 1,DCW_650103.doc,string,,,,,,,PhenX,PX650103380201,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Rumination_Foods_2,What foods? 2,DCW_650103.doc,string,,,,,,,PhenX,PX650103380202,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Rumination_Foods_3,What foods? 3,DCW_650103.doc,string,,,,,,,PhenX,PX650103380203,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Rumination_Foods_4,What foods? 4,DCW_650103.doc,string,,,,,,,PhenX,PX650103380204,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Rumination_Foods_5,What foods? 5,DCW_650103.doc,string,,,,,,,PhenX,PX650103380205,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Rumination_Days_1,"What is the number of days in 1 month prior you ruminated food (brought food back up again, chewed it and swalled it again) to influence your shape or weight?",DCW_650103.doc,integer,days,,,,,,PhenX,PX650103380300,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Rumination_Episodes_1,"What is the number of episodes in 1 month prior you ruminated food (brought food back up again, chewed it and swalled it again) to influence your shape or weight?",DCW_650103.doc,integer,,,,,,,PhenX,PX650103380401,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Rumination_EpisodesEncoded_1,"What is the number of episodes in 1 month prior you ruminated food (brought food back up again, chewed it and swalled it again) to influence your shape or weight?",DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103380402,,000 = if no rumination,777 = the number of episodes is so great that it cannot be calculated,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Rumination_Days_2,"What is the number of days in 2 month prior you ruminated food (brought food back up again, chewed it and swalled it again) to influence your shape or weight?",DCW_650103.doc,integer,days,,,,,,PhenX,PX650103380500,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Rumination_Episodes_2,"What is the number of episodes in 2 month prior you ruminated food (brought food back up again, chewed it and swalled it again) to influence your shape or weight?",DCW_650103.doc,integer,,,,,,,PhenX,PX650103380601,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Rumination_EpisodesEncoded_2,"What is the number of episodes in 2 month prior you ruminated food (brought food back up again, chewed it and swalled it again) to influence your shape or weight?",DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103380602,,000 = if no rumination,777 = the number of episodes is so great that it cannot be calculated,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Rumination_Days_3,"What is the number of days in 3 month prior you ruminated food (brought food back up again, chewed it and swalled it again) to influence your shape or weight?",DCW_650103.doc,integer,days,,,,,,PhenX,PX650103380700,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Rumination_Episodes_3,"What is the number of episodes in 3 month prior you ruminated food (brought food back up again, chewed it and swalled it again) to influence your shape or weight?",DCW_650103.doc,integer,,,,,,,PhenX,PX650103380801,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Rumination_EpisodesEncoded_3,"What is the number of episodes in 3 month prior you ruminated food (brought food back up again, chewed it and swalled it again) to influence your shape or weight?",DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103380802,,000 = if no rumination,777 = the number of episodes is so great that it cannot be calculated,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Rumination_Days_4,"What is the number of days in 4 month prior you ruminated food (brought food back up again, chewed it and swalled it again) to influence your shape or weight?",DCW_650103.doc,integer,days,,,,,,PhenX,PX650103380900,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Rumination_Episodes_4,"What is the number of episodes in 4 month prior you ruminated food (brought food back up again, chewed it and swalled it again) to influence your shape or weight?",DCW_650103.doc,integer,,,,,,,PhenX,PX650103381001,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Rumination_EpisodesEncoded_4,"What is the number of episodes in 4 month prior you ruminated food (brought food back up again, chewed it and swalled it again) to influence your shape or weight?",DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103381002,,000 = if no rumination,777 = the number of episodes is so great that it cannot be calculated,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Rumination_Days_5,"What is the number of days in 5 month prior you ruminated food (brought food back up again, chewed it and swalled it again) to influence your shape or weight?",DCW_650103.doc,integer,days,,,,,,PhenX,PX650103381100,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Rumination_Episodes_5,"What is the number of episodes in 5 month prior you ruminated food (brought food back up again, chewed it and swalled it again) to influence your shape or weight?",DCW_650103.doc,integer,,,,,,,PhenX,PX650103381201,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Rumination_EpisodesEncoded_5,"What is the number of episodes in 5 month prior you ruminated food (brought food back up again, chewed it and swalled it again) to influence your shape or weight?",DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103381202,,000 = if no rumination,777 = the number of episodes is so great that it cannot be calculated,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Rumination_Days_6,"What is the number of days in 6 month prior you ruminated food (brought food back up again, chewed it and swalled it again) to influence your shape or weight?",DCW_650103.doc,integer,days,,,,,,PhenX,PX650103381300,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Rumination_Episodes_6,"What is the number of episodes in 6 month prior you ruminated food (brought food back up again, chewed it and swalled it again) to influence your shape or weight?",DCW_650103.doc,integer,,,,,,,PhenX,PX650103381401,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Rumination_EpisodesEncoded_6,"What is the number of episodes in 6 month prior you ruminated food (brought food back up again, chewed it and swalled it again) to influence your shape or weight?",DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103381402,,000 = if no rumination,777 = the number of episodes is so great that it cannot be calculated,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Rumination_Distress,How distressed were you about ruminating food? (Rate from 0 = not at all to 6 = extreme),DCW_650103.doc,enumerated,,0,6,,,,PhenX,PX650103381500,,0 = not at all,1,2,3,5,6 = extreme,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Rumination_Plugging,In the last 28 days have you ruminated food to get the taste of foods that may cause plugging or dumping?,DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103381600,,0 = feature not present,1 = feature present,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Rumination_Sense,In the last 28 days have you ruminated food because you enjoy the sense of chewing?,DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103381700,,0 = feature not present,1 = feature present,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Rumination_OtherReasons,In the last 28 days have you ruminated food for other reasons?,DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103381800,,0 = feature not present,1 = feature present,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Rumination_OtherFoods_1,What foods? 1,DCW_650103.doc,string,,,,,,,PhenX,PX650103381901,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Rumination_OtherFoods_2,What foods? 2,DCW_650103.doc,string,,,,,,,PhenX,PX650103381902,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Rumination_OtherFoods_3,What foods? 3,DCW_650103.doc,string,,,,,,,PhenX,PX650103381903,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Rumination_OtherFoods_4,What foods? 4,DCW_650103.doc,string,,,,,,,PhenX,PX650103381904,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Rumination_OtherFoods_5,What foods? 5,DCW_650103.doc,string,,,,,,,PhenX,PX650103381905,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Rumination_NotWeightShapeRelated_History,"Over the past four weeks have you ruminated food, that is, on purpose, brought food back up again, chewed and swallowed it again regardless of whether it influence weight or shape?",DCW_650103.doc,enumerated,,,,,,,PhenX,PX650103390100,,000 = if no rumination,No,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Rumination_NotWeightShapeRelated_Days_1,"What is the number of days in 1 month prior you ruminated food (brought food back up again, chewed it and swalled it again) regardless of whether it influenced shape or weight?",DCW_650103.doc,integer,days,,,,,,PhenX,PX650103390200,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Rumination_NotWeightShapeRelated_Episodes_1,"What is the number of episodes in 1 month prior you ruminated food (brought food back up again, chewed it and swalled it again) regardless of whether it influenced shape or weight?",DCW_650103.doc,integer,,,,,,,PhenX,PX650103390301,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Rumination_NotWeightShapeRelated_EpisodesEncoded_1,"What is the number of episodes in 1 month prior you ruminated food (brought food back up again, chewed it and swalled it again) regardless of whether it influenced shape or weight?",DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103390302,,000 = if no rumination,777 = the number of episodes is so great that it cannot be calculated,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Rumination_NotWeightShapeRelated_Days_2,"What is the number of days in 2 month prior you ruminated food (brought food back up again, chewed it and swalled it again) regardless of whether it influenced shape or weight?",DCW_650103.doc,integer,days,,,,,,PhenX,PX650103390400,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Rumination_NotWeightShapeRelated_Episodes_2,"What is the number of episodes in 2 month prior you ruminated food (brought food back up again, chewed it and swalled it again) regardless of whether it influenced shape or weight?",DCW_650103.doc,integer,,,,,,,PhenX,PX650103390501,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Rumination_NotWeightShapeRelated_EpisodesEncoded_2,"What is the number of episodes in 2 month prior you ruminated food (brought food back up again, chewed it and swalled it again) regardless of whether it influenced shape or weight?",DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103390502,,000 = if no rumination,777 = the number of episodes is so great that it cannot be calculated,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Rumination_NotWeightShapeRelated_Days_3,"What is the number of days in 3 month prior you ruminated food (brought food back up again, chewed it and swalled it again) regardless of whether it influenced shape or weight?",DCW_650103.doc,integer,days,,,,,,PhenX,PX650103390600,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Rumination_NotWeightShapeRelated_Episodes_3,"What is the number of episodes in 3 month prior you ruminated food (brought food back up again, chewed it and swalled it again) regardless of whether it influenced shape or weight?",DCW_650103.doc,integer,,,,,,,PhenX,PX650103390701,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Rumination_NotWeightShapeRelated_EpisodesEncoded_3,"What is the number of episodes in 3 month prior you ruminated food (brought food back up again, chewed it and swalled it again) regardless of whether it influenced shape or weight?",DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103390702,,000 = if no rumination,777 = the number of episodes is so great that it cannot be calculated,,,,,,,,,,,,,,,
